x_cm,y_cm,z_cm,ex_kVcm,ey_kVcm,ez_kVcm
   -2.6667,    0.0000,   30.0000, -0.37609457E+01,  0.00000000E+00, -0.45617943E+00
   -2.6667,    1.0000,   30.0000, -0.37609457E+01,  0.00000000E+00, -0.45617943E+00
   -2.6667,    2.0000,   30.0000, -0.37609457E+01,  0.00000000E+00, -0.45617943E+00
   -1.3333,   -2.0000,   30.0000, -0.37413599E+01,  0.00000000E+00, -0.45137053E+00
   -1.3333,   -1.0000,   30.0000, -0.37413599E+01,  0.00000000E+00, -0.45137053E+00
   -1.3333,    0.0000,   30.0000, -0.37413599E+01,  0.00000000E+00, -0.45137053E+00
   -1.3333,    1.0000,   30.0000, -0.37413599E+01,  0.00000000E+00, -0.45137053E+00
   -1.3333,    2.0000,   30.0000, -0.37413599E+01,  0.00000000E+00, -0.45137053E+00
    0.0000,   -2.0000,   30.0000, -0.37219741E+01,  0.00000000E+00, -0.44663691E+00
    0.0000,   -1.0000,   30.0000, -0.37219741E+01,  0.00000000E+00, -0.44663691E+00
    0.0000,    0.0000,   30.0000, -0.37219741E+01,  0.00000000E+00, -0.44663691E+00
    0.0000,    1.0000,   30.0000, -0.37219741E+01,  0.00000000E+00, -0.44663691E+00
    0.0000,    2.0000,   30.0000, -0.37219741E+01,  0.00000000E+00, -0.44663691E+00
    1.3333,   -2.0000,   30.0000, -0.37027851E+01,  0.00000000E+00, -0.44197702E+00
    1.3333,   -1.0000,   30.0000, -0.37027851E+01,  0.00000000E+00, -0.44197702E+00
    1.3333,    0.0000,   30.0000, -0.37027851E+01,  0.00000000E+00, -0.44197702E+00
    1.3333,    1.0000,   30.0000, -0.37027851E+01,  0.00000000E+00, -0.44197702E+00
    1.3333,    2.0000,   30.0000, -0.37027851E+01,  0.00000000E+00, -0.44197702E+00
    2.6667,   -2.0000,   30.0000, -0.36837900E+01,  0.00000000E+00, -0.43738934E+00
    2.6667,   -1.0000,   30.0000, -0.36837900E+01,  0.00000000E+00, -0.43738934E+00
    2.6667,    0.0000,   30.0000, -0.36837900E+01,  0.00000000E+00, -0.43738934E+00
    2.6667,    1.0000,   30.0000, -0.36837900E+01,  0.00000000E+00, -0.43738934E+00
    2.6667,    2.0000,   30.0000, -0.36837900E+01,  0.00000000E+00, -0.43738934E+00
    4.0000,   -2.0000,   30.0000, -0.36649860E+01,  0.00000000E+00, -0.43287239E+00
    4.0000,   -1.0000,   30.0000, -0.36649860E+01,  0.00000000E+00, -0.43287239E+00
    4.0000,    0.0000,   30.0000, -0.36649860E+01,  0.00000000E+00, -0.43287239E+00
    4.0000,    1.0000,   30.0000, -0.36649860E+01,  0.00000000E+00, -0.43287239E+00
    4.0000,    2.0000,   30.0000, -0.36649860E+01,  0.00000000E+00, -0.43287239E+00
