name,x_cm,y_cm,z_cm,bx_T,by_T,bz_T
Q13 ,   -1.8750,    3.7500,   28.2840, -0.20959301E-01,  0.10479835E-01, -0.21813124E-06
Q13 ,    0.0000,   -3.7500,   28.2840,  0.20959115E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,   28.2840,  0.10479448E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,   28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,   28.2840, -0.10479448E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,   28.2840, -0.20959115E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,   28.2840,  0.20959301E-01, -0.10479835E-01, -0.21813124E-06
Q13 ,    1.8750,   -1.8750,   28.2840,  0.10479564E-01, -0.10479564E-01, -0.14951828E-06
Q13 ,    1.8750,    0.0000,   28.2840,  0.00000000E+00, -0.10479448E-01,  0.00000000E+00
Q13 ,    1.8750,    1.8750,   28.2840, -0.10479564E-01, -0.10479564E-01,  0.14951828E-06
Q13 ,    1.8750,    3.7500,   28.2840, -0.20959301E-01, -0.10479835E-01,  0.21813124E-06
Q13 ,    3.7500,   -3.7500,   28.2840,  0.20959825E-01, -0.20959825E-01, -0.23665126E-06
Q13 ,    3.7500,   -1.8750,   28.2840,  0.10479835E-01, -0.20959301E-01, -0.21813124E-06
Q13 ,    3.7500,    0.0000,   28.2840,  0.00000000E+00, -0.20959115E-01,  0.00000000E+00
Q13 ,    3.7500,    1.8750,   28.2840, -0.10479835E-01, -0.20959301E-01,  0.21813124E-06
Q13 ,    3.7500,    3.7500,   28.2840, -0.20959825E-01, -0.20959825E-01,  0.23665126E-06
Q13 ,   -3.7500,   -3.7500,   35.3550,  0.20965639E-01,  0.20965639E-01,  0.32871027E-04
Q13 ,   -3.7500,   -1.8750,   35.3550,  0.10483009E-01,  0.20944140E-01,  0.27894051E-04
Q13 ,   -3.7500,    0.0000,   35.3550,  0.00000000E+00,  0.20932984E-01,  0.00000000E+00
Q13 ,   -3.7500,    1.8750,   35.3550, -0.10483009E-01,  0.20944140E-01, -0.27894051E-04
Q13 ,   -3.7500,    3.7500,   35.3550, -0.20965639E-01,  0.20965639E-01, -0.32871027E-04
Q13 ,   -1.8750,   -3.7500,   35.3550,  0.20944140E-01,  0.10483009E-01,  0.27894051E-04
Q13 ,   -1.8750,   -1.8750,   35.3550,  0.10466973E-01,  0.10466973E-01,  0.22190682E-04
Q13 ,   -1.8750,    0.0000,   35.3550,  0.00000000E+00,  0.10459297E-01,  0.00000000E+00
Q13 ,   -1.8750,    1.8750,   35.3550, -0.10466973E-01,  0.10466973E-01, -0.22190682E-04
Q13 ,   -1.8750,    3.7500,   35.3550, -0.20944140E-01,  0.10483009E-01, -0.27894051E-04
Q13 ,    0.0000,   -3.7500,   35.3550,  0.20932984E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,   -1.8750,   35.3550,  0.10459297E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    0.0000,   35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    1.8750,   35.3550, -0.10459297E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    0.0000,    3.7500,   35.3550, -0.20932984E-01,  0.00000000E+00,  0.00000000E+00
Q13 ,    1.8750,   -3.7500,   35.3550,  0.20944140E-01, -0.10483009E-01, -0.27894051E-04
Q13 ,    1.8750,   -1.8750,   35.3550,  0.10466973E-01, -0.10466973E-01, -0.22190682E-04
Q13 ,    1.8750,    0.0000,   35.3550,  0.00000000E+00, -0.10459297E-01,  0.00000000E+00
Q13 ,    1.8750,    1.8750,   35.3550, -0.10466973E-01, -0.10466973E-01,  0.22190682E-04
Q13 ,    1.8750,    3.7500,   35.3550, -0.20944140E-01, -0.10483009E-01,  0.27894051E-04
Q13 ,    3.7500,   -3.7500,   35.3550,  0.20965639E-01, -0.20965639E-01, -0.32871027E-04
Q13 ,    3.7500,   -1.8750,   35.3550,  0.10483009E-01, -0.20944140E-01, -0.27894051E-04
Q13 ,    3.7500,    0.0000,   35.3550,  0.00000000E+00, -0.20932984E-01,  0.00000000E+00
Q13 ,    3.7500,    1.8750,   35.3550, -0.10483009E-01, -0.20944140E-01,  0.27894051E-04
Q13 ,    3.7500,    3.7500,   35.3550, -0.20965639E-01, -0.20965639E-01,  0.32871027E-04
Q14 ,   -3.7500,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    0.0000,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    1.8750,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    3.7500,  -35.3550,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    0.0000,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    1.8750,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    3.7500,  -28.2840,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -1.8750,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    0.0000,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    1.8750,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,   -1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    0.0000,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    1.8750,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,    3.7500,    3.7500,  -21.2130,  0.00000000E+00,  0.00000000E+00,  0.00000000E+00
Q14 ,   -3.7500,   -3.7500,  -14.1420, -0.13844155E-03, -0.13844155E-03,  0.27587659E-03
Q14 ,   -3.7500,   -1.8750,  -14.1420, -0.79264142E-04, -0.19990284E-03,  0.14573040E-03
Q14 ,   -3.7500,    0.0000,  -14.1420, -0.00000000E+00, -0.22060234E-03, -0.00000000E+00
Q14 ,   -3.7500,    1.8750,  -14.1420,  0.79264142E-04, -0.19990284E-03, -0.14573040E-03
Q14 ,   -3.7500,    3.7500,  -14.1420,  0.13844155E-03, -0.13844155E-03, -0.27587659E-03
Q14 ,   -1.8750,   -3.7500,  -14.1420, -0.19990284E-03, -0.79264142E-04,  0.14573040E-03
Q14 ,   -1.8750,   -1.8750,  -14.1420, -0.11027286E-03, -0.11027286E-03,  0.76820544E-04
Q14 ,   -1.8750,    0.0000,  -14.1420, -0.00000000E+00, -0.12074421E-03, -0.00000000E+00
Q14 ,   -1.8750,    1.8750,  -14.1420,  0.11027286E-03, -0.11027286E-03, -0.76820544E-04
Q14 ,   -1.8750,    3.7500,  -14.1420,  0.19990284E-03, -0.79264142E-04, -0.14573040E-03
Q14 ,    0.0000,   -3.7500,  -14.1420, -0.22060234E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,   -1.8750,  -14.1420, -0.12074421E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    0.0000,  -14.1420, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    1.8750,  -14.1420,  0.12074421E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    3.7500,  -14.1420,  0.22060234E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    1.8750,   -3.7500,  -14.1420, -0.19990284E-03,  0.79264142E-04, -0.14573040E-03
Q14 ,    1.8750,   -1.8750,  -14.1420, -0.11027286E-03,  0.11027286E-03, -0.76820544E-04
Q14 ,    1.8750,    0.0000,  -14.1420, -0.00000000E+00,  0.12074421E-03, -0.00000000E+00
Q14 ,    1.8750,    1.8750,  -14.1420,  0.11027286E-03,  0.11027286E-03,  0.76820544E-04
Q14 ,    1.8750,    3.7500,  -14.1420,  0.19990284E-03,  0.79264142E-04,  0.14573040E-03
Q14 ,    3.7500,   -3.7500,  -14.1420, -0.13844155E-03,  0.13844155E-03, -0.27587659E-03
Q14 ,    3.7500,   -1.8750,  -14.1420, -0.79264142E-04,  0.19990284E-03, -0.14573040E-03
Q14 ,    3.7500,    0.0000,  -14.1420, -0.00000000E+00,  0.22060234E-03, -0.00000000E+00
Q14 ,    3.7500,    1.8750,  -14.1420,  0.79264142E-04,  0.19990284E-03,  0.14573040E-03
Q14 ,    3.7500,    3.7500,  -14.1420,  0.13844155E-03,  0.13844155E-03,  0.27587659E-03
Q14 ,   -3.7500,   -3.7500,   -7.0710, -0.14073345E-02, -0.14073345E-02,  0.14815887E-02
Q14 ,   -3.7500,   -1.8750,   -7.0710, -0.73764713E-03, -0.16448676E-02,  0.78242319E-03
Q14 ,   -3.7500,    0.0000,   -7.0710, -0.00000000E+00, -0.17299466E-02, -0.00000000E+00
Q14 ,   -3.7500,    1.8750,   -7.0710,  0.73764713E-03, -0.16448676E-02, -0.78242319E-03
Q14 ,   -3.7500,    3.7500,   -7.0710,  0.14073345E-02, -0.14073345E-02, -0.14815887E-02
Q14 ,   -1.8750,   -3.7500,   -7.0710, -0.16448676E-02, -0.73764713E-03,  0.78242319E-03
Q14 ,   -1.8750,   -1.8750,   -7.0710, -0.86439517E-03, -0.86439517E-03,  0.41315570E-03
Q14 ,   -1.8750,    0.0000,   -7.0710, -0.00000000E+00, -0.90954599E-03, -0.00000000E+00
Q14 ,   -1.8750,    1.8750,   -7.0710,  0.86439517E-03, -0.86439517E-03, -0.41315570E-03
Q14 ,   -1.8750,    3.7500,   -7.0710,  0.16448676E-02, -0.73764713E-03, -0.78242319E-03
Q14 ,    0.0000,   -3.7500,   -7.0710, -0.17299466E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,   -1.8750,   -7.0710, -0.90954599E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    0.0000,   -7.0710, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    1.8750,   -7.0710,  0.90954599E-03,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    3.7500,   -7.0710,  0.17299466E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    1.8750,   -3.7500,   -7.0710, -0.16448676E-02,  0.73764713E-03, -0.78242319E-03
Q14 ,    1.8750,   -1.8750,   -7.0710, -0.86439517E-03,  0.86439517E-03, -0.41315570E-03
Q14 ,    1.8750,    0.0000,   -7.0710, -0.00000000E+00,  0.90954599E-03, -0.00000000E+00
Q14 ,    1.8750,    1.8750,   -7.0710,  0.86439517E-03,  0.86439517E-03,  0.41315570E-03
Q14 ,    1.8750,    3.7500,   -7.0710,  0.16448676E-02,  0.73764713E-03,  0.78242319E-03
Q14 ,    3.7500,   -3.7500,   -7.0710, -0.14073345E-02,  0.14073345E-02, -0.14815887E-02
Q14 ,    3.7500,   -1.8750,   -7.0710, -0.73764713E-03,  0.16448676E-02, -0.78242319E-03
Q14 ,    3.7500,    0.0000,   -7.0710, -0.00000000E+00,  0.17299466E-02, -0.00000000E+00
Q14 ,    3.7500,    1.8750,   -7.0710,  0.73764713E-03,  0.16448676E-02,  0.78242319E-03
Q14 ,    3.7500,    3.7500,   -7.0710,  0.14073345E-02,  0.14073345E-02,  0.14815887E-02
Q14 ,   -3.7500,   -3.7500,    0.0000, -0.80208621E-02, -0.80208621E-02,  0.94374193E-02
Q14 ,   -3.7500,   -1.8750,    0.0000, -0.43578328E-02, -0.94720702E-02,  0.45334654E-02
Q14 ,   -3.7500,    0.0000,    0.0000, -0.00000000E+00, -0.98452932E-02, -0.00000000E+00
Q14 ,   -3.7500,    1.8750,    0.0000,  0.43578328E-02, -0.94720702E-02, -0.45334654E-02
Q14 ,   -3.7500,    3.7500,    0.0000,  0.80208621E-02, -0.80208621E-02, -0.94374193E-02
Q14 ,   -1.8750,   -3.7500,    0.0000, -0.94720702E-02, -0.43578328E-02,  0.45334654E-02
Q14 ,   -1.8750,   -1.8750,    0.0000, -0.49312939E-02, -0.49312939E-02,  0.21706742E-02
Q14 ,   -1.8750,    0.0000,    0.0000, -0.00000000E+00, -0.50770257E-02, -0.00000000E+00
Q14 ,   -1.8750,    1.8750,    0.0000,  0.49312939E-02, -0.49312939E-02, -0.21706742E-02
Q14 ,   -1.8750,    3.7500,    0.0000,  0.94720702E-02, -0.43578328E-02, -0.45334654E-02
Q14 ,    0.0000,   -3.7500,    0.0000, -0.98452932E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,   -1.8750,    0.0000, -0.50770257E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    0.0000,    0.0000, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    1.8750,    0.0000,  0.50770257E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    3.7500,    0.0000,  0.98452932E-02,  0.00000000E+00, -0.00000000E+00
Q14 ,    1.8750,   -3.7500,    0.0000, -0.94720702E-02,  0.43578328E-02, -0.45334654E-02
Q14 ,    1.8750,   -1.8750,    0.0000, -0.49312939E-02,  0.49312939E-02, -0.21706742E-02
Q14 ,    1.8750,    0.0000,    0.0000, -0.00000000E+00,  0.50770257E-02, -0.00000000E+00
Q14 ,    1.8750,    1.8750,    0.0000,  0.49312939E-02,  0.49312939E-02,  0.21706742E-02
Q14 ,    1.8750,    3.7500,    0.0000,  0.94720702E-02,  0.43578328E-02,  0.45334654E-02
Q14 ,    3.7500,   -3.7500,    0.0000, -0.80208621E-02,  0.80208621E-02, -0.94374193E-02
Q14 ,    3.7500,   -1.8750,    0.0000, -0.43578328E-02,  0.94720702E-02, -0.45334654E-02
Q14 ,    3.7500,    0.0000,    0.0000, -0.00000000E+00,  0.98452932E-02, -0.00000000E+00
Q14 ,    3.7500,    1.8750,    0.0000,  0.43578328E-02,  0.94720702E-02,  0.45334654E-02
Q14 ,    3.7500,    3.7500,    0.0000,  0.80208621E-02,  0.80208621E-02,  0.94374193E-02
Q14 ,   -3.7500,   -3.7500,    7.0710, -0.23594166E-01, -0.23594166E-01,  0.69862354E-03
Q14 ,   -3.7500,   -1.8750,    7.0710, -0.11747529E-01, -0.23104324E-01,  0.57875631E-03
Q14 ,   -3.7500,    0.0000,    7.0710, -0.00000000E+00, -0.22907546E-01, -0.00000000E+00
Q14 ,   -3.7500,    1.8750,    7.0710,  0.11747529E-01, -0.23104324E-01, -0.57875631E-03
Q14 ,   -3.7500,    3.7500,    7.0710,  0.23594166E-01, -0.23594166E-01, -0.69862354E-03
Q14 ,   -1.8750,   -3.7500,    7.0710, -0.23104324E-01, -0.11747529E-01,  0.57875631E-03
Q14 ,   -1.8750,   -1.8750,    7.0710, -0.11455959E-01, -0.11455959E-01,  0.39277480E-03
Q14 ,   -1.8750,    0.0000,    7.0710, -0.00000000E+00, -0.11346781E-01, -0.00000000E+00
Q14 ,   -1.8750,    1.8750,    7.0710,  0.11455959E-01, -0.11455959E-01, -0.39277480E-03
Q14 ,   -1.8750,    3.7500,    7.0710,  0.23104324E-01, -0.11747529E-01, -0.57875631E-03
Q14 ,    0.0000,   -3.7500,    7.0710, -0.22907546E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,   -1.8750,    7.0710, -0.11346781E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    0.0000,    7.0710, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    1.8750,    7.0710,  0.11346781E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    3.7500,    7.0710,  0.22907546E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    1.8750,   -3.7500,    7.0710, -0.23104324E-01,  0.11747529E-01, -0.57875631E-03
Q14 ,    1.8750,   -1.8750,    7.0710, -0.11455959E-01,  0.11455959E-01, -0.39277480E-03
Q14 ,    1.8750,    0.0000,    7.0710, -0.00000000E+00,  0.11346781E-01, -0.00000000E+00
Q14 ,    1.8750,    1.8750,    7.0710,  0.11455959E-01,  0.11455959E-01,  0.39277480E-03
Q14 ,    1.8750,    3.7500,    7.0710,  0.23104324E-01,  0.11747529E-01,  0.57875631E-03
Q14 ,    3.7500,   -3.7500,    7.0710, -0.23594166E-01,  0.23594166E-01, -0.69862354E-03
Q14 ,    3.7500,   -1.8750,    7.0710, -0.11747529E-01,  0.23104324E-01, -0.57875631E-03
Q14 ,    3.7500,    0.0000,    7.0710, -0.00000000E+00,  0.22907546E-01, -0.00000000E+00
Q14 ,    3.7500,    1.8750,    7.0710,  0.11747529E-01,  0.23104324E-01,  0.57875631E-03
Q14 ,    3.7500,    3.7500,    7.0710,  0.23594166E-01,  0.23594166E-01,  0.69862354E-03
Q14 ,   -3.7500,   -3.7500,   14.1420, -0.23436191E-01, -0.23436191E-01,  0.76581097E-05
Q14 ,   -3.7500,   -1.8750,   14.1420, -0.11717969E-01, -0.23432323E-01,  0.51560723E-05
Q14 ,   -3.7500,    0.0000,   14.1420, -0.00000000E+00, -0.23430481E-01, -0.00000000E+00
Q14 ,   -3.7500,    1.8750,   14.1420,  0.11717969E-01, -0.23432323E-01, -0.51560723E-05
Q14 ,   -3.7500,    3.7500,   14.1420,  0.23436191E-01, -0.23436191E-01, -0.76581097E-05
Q14 ,   -1.8750,   -3.7500,   14.1420, -0.23432323E-01, -0.11717969E-01,  0.51560723E-05
Q14 ,   -1.8750,   -1.8750,   14.1420, -0.11715325E-01, -0.11715325E-01,  0.38422892E-05
Q14 ,   -1.8750,    0.0000,   14.1420, -0.00000000E+00, -0.11714048E-01, -0.00000000E+00
Q14 ,   -1.8750,    1.8750,   14.1420,  0.11715325E-01, -0.11715325E-01, -0.38422892E-05
Q14 ,   -1.8750,    3.7500,   14.1420,  0.23432323E-01, -0.11717969E-01, -0.51560723E-05
Q14 ,    0.0000,   -3.7500,   14.1420, -0.23430481E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,   -1.8750,   14.1420, -0.11714048E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    0.0000,   14.1420, -0.00000000E+00,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    1.8750,   14.1420,  0.11714048E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    0.0000,    3.7500,   14.1420,  0.23430481E-01,  0.00000000E+00, -0.00000000E+00
Q14 ,    1.8750,   -3.7500,   14.1420, -0.23432323E-01,  0.11717969E-01, -0.51560723E-05
Q14 ,    1.8750,   -1.8750,   14.1420, -0.11715325E-01,  0.11715325E-01, -0.38422892E-05
Q14 ,    1.8750,    0.0000,   14.1420, -0.00000000E+00,  0.11714048E-01, -0.00000000E+00
Q14 ,    1.8750,    1.8750,   14.1420,  0.11715325E-01,  0.11715325E-01,  0.38422892E-05
Q14 ,    1.8750,    3.7500,   14.1420,  0.23432323E-01,  0.11717969E-01,  0.51560723E-05
Q14 ,    3.7500,   -3.7500,   14.1420, -0.23436191E-01,  0.23436191E-01, -0.76581097E-05
Q14 ,    3.7500,   -1.8750,   14.1420, -0.11717969E-01,  0.23432323E-01, -0.51560723E-05
Q14 ,    3.7500,    0.0000,   14.1420, -0.00000000E+00,  0.23430481E-01, -0.00000000E+00
Q14 ,    3.7500,    1.8750,   14.1420,  0.11717969E-01,  0.23432323E-01,  0.51560723E-05
Q14 ,    3.7500,    3.7500,   14.1420,  0.23436191E-01,  0.23436191E-01,  0.76581097E-05
Q14 ,   -3.7500,   -3.7500,   21.2130, -0.23436780E-01, -0.23436780E-01,  0.00000000E+00
Q14 ,   -3.7500,   -1.8750,   21.2130, -0.11718390E-01, -0.23436780E-01,  0.00000000E+00
Q14 ,   -3.7500,    0.0000,   21.2130,  0.00000000E+00, -0.23436780E-01,  0.00000000E+00
Q14 ,   -3.7500,    1.8750,   21.2130,  0.11718390E-01, -0.23436780E-01,  0.00000000E+00
Q14 ,   -3.7500,    3.7500,   21.2130,  0.23436780E-01, -0.23436780E-01,  0.00000000E+00
Q14 ,   -1.8750,   -3.7500,   21.2130, -0.23436780E-01, -0.11718390E-01,  0.00000000E+00
Q14 ,   -1.8750,   -1.8750,   21.2130, -0.11718390E-01, -0.11718390E-01,  0.00000000E+00
Q14 ,   -1.8750,    0.0000,   21.2130,  0.00000000E+00, -0.11718390E-01,  0.00000000E+00
Q14 ,   -1.8750,    1.8750,   21.2130,  0.11718390E-01, -0.11718390E-01,  0.00000000E+00
Q14 ,   -1.8750,    3.7500,   21.2130,  0.23436780E-01, -0.11718390E-01,  0.00000000E+00
Q14 ,    0.0000,   -3.7500,   21.2130, -0.23436780E-01,  0.00000000E+00,  0.00000000E+00
